"","Code","idTree","Name","Genus","Species","Family","ptlp_Bartlett2012","ptlp_Marechaux2016","Name_Site","Habitat","Type","gmin","DateField","Plot","SubPlot","FieldNbr","midribVLA","SecondaryVLA","TertiaryVLA","MajVLA","%N","%C","%S","P (g/kg)","Fe (g/kg)","Mn (g/kg)","Mg (g/kg)","Al (g/kg)","Ca (g/kg)","Na (g/kg)","K (g/kg)","Cr (mg/kg)","Cu (mg/kg)","Ni (mg/kg)","Pb (mg/kg)","Rb (mg/kg)","Sr (mg/kg)","Zn (mg/kg)","LSWC","SD","fvfm"
"42","M184","127386","Poraqueiba_guianensis","Poraqueiba","guianensis","Metteniusaceae",-1.88108,-1.8654975,"Paracou","TF","TF",6.34502996639492,"12/11/2020","11","1","896",0.1994129335,1.000994319,3.0647140885,4.265121341,0.73,46.3,0.117,0.387818157587873,0.0296677046092338,0.0042736298517408,4.00874412793603,0.0352313843078461,4.14356421789105,0.460833868779896,6.56530770329121,1.07581111230099,2.50985221674877,0.332133933033483,0,16.4867566216892,52.8394439144064,5.39230384807596,116.7065,365.384615384615,0.809
"43","M186","226623","Jacaranda_copaia subsp. copaia","Jacaranda","copaia subsp. copaia","Bignoniaceae",-1.37148,-1.37611,"Paracou","TF","Generalist",5.13773822144414,"12/11/2020","11","1","2966",0.343924538,1.5715343685,1.003420486,2.918879393,2.04,53.23,0.222,0.51434423878606,0.200157617270174,0.0210813073203268,2.81615657828915,0.211184592296148,3.79053126563282,0.675201886657615,2.41629850639605,1.17684243907668,16.0381262059601,2.56359179589795,0,3.4752376188094,46.5891582154714,6.31065532766383,146.6009,291.666666666667,0.831
"44","M187","184588","Jacaranda_copaia subsp. copaia","Jacaranda","copaia subsp. copaia","Bignoniaceae",-1.46716,-1.467995,"Paracou","TF","Generalist",3.95457082348011,"12/11/2020","11","4","2905",0.392978858,2.0507313015,2.945324596,5.3890347555,2.33,54.48,0.401,0.613814696058784,0.309752042546632,0.0440939545758183,3.37349549098196,0.457819639278557,5.3380621242485,0.973811909533352,2.52263562839966,2.26346845476668,14.2536143716003,2.72978456913828,0,3.69789579158317,67.4758152668974,7.41983967935872,157.3353,269.230769230769,0.8
"45","M189","129933","Virola_michelii","Virola","michelii","Myristicaceae",-2.05788,-2.035285,"Paracou","TF","Generalist",1.69064925119925,"12/11/2020","11","3","1044",0.2958973295,1.8838509605,4.320344039,6.5000923295,1.47,49.01,0.439,0.503087066666667,0.0564825384615385,0.0972057666666667,3.5397485,0.030439,3.470136,0.578864285714286,5.01109035714286,1.32494401785714,7.05260714285715,6.33477,0,13.745,41.6833636363636,16.08,124.7359,NA,0.691
"46","M190","130118","Virola_michelii","Virola","michelii","Myristicaceae",-2.04748,-2.0252975,"Paracou","TF","Generalist",2.92187040932001,"12/11/2020","11","4","48",0.4163105025,2.123851988,3.3560861705,5.896248661,1.44,52.55,0.315,0.481868935602269,0.0503829213829214,0.185691458124791,2.32207057057057,0.00706106106106106,5.55293893893894,0.421786071786072,4.09268304018304,2.22740392177892,5.41302016302016,2.1188988988989,0,10.6806806806807,58.6995631995632,14.2992992992993,130.519,NA,0.776
"47","M191","129381","Poraqueiba_guianensis","Poraqueiba","guianensis","Metteniusaceae",-1.86652,-1.851515,"Paracou","TF","TF",0.888803299525104,"12/11/2020","11","3","468",0.2595336575,1.189643466,3.713730031,5.162907154,1.17,56.68,0.276,0.432344411077744,0.125132671132671,0.0115272939606273,5.40315165165165,0.173502502502503,6.61900500500501,0.61998426998427,3.15399435149435,3.65892043829544,4.49209924209924,9.19836836836837,0,7.45245245245245,91.1319956319956,9.6046046046046,140.6373,326.923076923077,0.803
"48","M192","130018","Jacaranda_copaia subsp. copaia","Jacaranda","copaia subsp. copaia","Bignoniaceae",-1.23628,-1.2462725,"Paracou","BF","Generalist",5.52359433153997,"12/11/2020","11","3","2301",0.538209156,1.662745931,2.588450579,4.7894056665,1.84,51.25,0.2,0.630326413838989,0.120516505450637,0.0234788090485695,2.56461926147705,0.123207584830339,3.63711177644711,0.835193897918449,2.87359317080125,1.44458983818078,15.6537995437696,2.46721556886228,0,9.22155688622754,61.4180275812012,8.09131736526946,189.0049,214.74358974359,0.816
"49","M193","129031","Virola_michelii","Virola","michelii","Myristicaceae",-1.7334,-1.723675,"Paracou","TF","Generalist",2.45019095151018,"12/11/2020","11","3","103",0.2297752895,1.280254844,3.600907248,5.110937381,1.9,50.91,0.206,0.579666733400067,0.0753078463078463,0.419224991658325,1.76151001001001,0.0644184184184184,7.48487087087087,0.771635921635922,4.49333369083369,1.58801703489204,4.10170885170885,1.86467967967968,0,9.92492492492492,58.6495131495131,13.7387387387387,147.5944,NA,0.785
"50","M194","128754","Tachigali_melinonii","Tachigali","melinonii","Fabaceae",-2.27004,-2.23903,"Paracou","BF","Generalist",2.33443133725787,"12/11/2020","11","2","1031",0.576319429,2.227725585,3.901167415,6.7052124285,2.98,53.65,0.147,0.682904162504163,0.0959366018596788,0.133047718947719,1.45479370629371,0.0433156843156843,2.32830769230769,0.178186099614671,6.83175859854431,1.93105046738975,14.0685386042529,1.10368131868132,0,37.2802197802198,16.8340296067569,12.3126873126873,109.8284,506.410256410256,0.79
"51","M195","128369","Conceveiba_guianensis","Conceveiba","guianensis","Euphorbiaceae",-1.66684,-1.659755,"Paracou","TF","Generalist",0.970206230789452,"12/11/2020","11","2","628",0.124174735,0.493841139,1.613625163,2.231641037,1.86,45.55,0.105,0.711807547797174,0.116441434874353,0.08773642560266,3.31944987531172,0.0795551122194514,11.9674673316708,0.0897898111863199,3.21929212682579,3.98837557890987,6.18215176344852,0.447281795511222,0,3.46733167082294,127.871185672183,7.34663341645885,105.0102,NA,0.807
"52","M116","138317","Iryanthera_hostmannii","Iryanthera","hostmannii","Myristicaceae",-1.76252,-1.75164,"Paracou","BF","BF",1.01421371988512,"13/11/2020","13","2","282",0.269953978,1.241736823,3.6368777095,5.1485685115,1.6,51.88,0.169,0.616703770437104,0.100382921382921,0.165821588254922,3.09934784784785,0.133437437437437,9.76715315315315,0.328442728442728,8.16175210925211,2.32258910696411,9.59219934219934,1.85629129129129,0,20.3253253253253,108.199062699063,20.3103103103103,112.8575,134.615384615385,0.739
"53","M148","138144","Laetia_procera","Laetia","procera","Salicaceae",-1.66892,-1.6617525,"Paracou","BF","BF",2.03998391994281,"13/11/2020","13","2","108",0.16637232,0.965685276,1.5749695895,2.707027185,1.49,48.83,0.117,0.475287066666667,0.0994825384615385,0.0823057666666667,6.4627485,0.079754,12.517386,1.61936428571429,4.84084035714286,1.83530401785714,6.51260714285714,1.026845,0,9.86,147.090863636364,5.825,196.7544,641.025641025641,0.805
"54","M149","138122","Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.62108,-1.61581,"Paracou","BF","BF",1.20358031030873,"13/11/2020","13","2","86",0.2963099555,1.464117785,2.193809128,3.9542368685,2.27,46.72,0.114,0.98060646020646,0.132999538922616,0.0337170496170496,2.01473376623377,0.0792247752247752,3.36701898101898,0.0186506350792065,10.6829074496932,2.33977674111603,5.33227486798915,2.43688311688312,0,41.7907092907093,59.6811824539097,12.1178821178821,147.8316,381.410256410256,0.828
"55","M150","138083","Bocoa_prouacensis","Bocoa","prouacensis","Fabaceae",-2.17852,-2.15114,"Paracou","BF","Generalist",2.30671226368358,"13/11/2020","13","2","47",0.1854851055,0.8950370825,2.1098659795,3.190388168,2.28,61.12,0.124,0.567735463471459,0.142119359422405,0.0675045099018139,1.37868047928108,0.108790813779331,1.2729765351972,1.01833678054347,3.31262142500535,2.75383826046644,1.73899864488981,1.22860708936595,0,15.7064403394908,19.2120455680116,4.38891662506241,111.5435,243.589743589744,0.75
"56","M171","140725","Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.39644,-1.40008,"Paracou","TF","Generalist",3.34370200796961,"13/11/2020","13","4","669",0.2923735945,1.433752645,4.4916424415,6.217768681,1.22,59.02,0.215,0.467003060545576,0.10507239367419,0.0239877910844977,2.44785279441118,0.0792455089820359,2.44524550898204,0.93399629312803,3.70642750213858,5.60290903312423,7.99162389506701,4.80520958083832,0,7.00099800399202,35.9614407548539,6.92614770459082,132.3127,211.538461538462,0.829
"57","M172","141137","Conceveiba_guianensis","Conceveiba","guianensis","Euphorbiaceae",-1.86444,-1.8495175,"Paracou","TF","Generalist",2.53889422173705,"13/11/2020","13","4","2830",0.1752586885,0.5127737785,1.946413662,2.6344461295,2.07,45.06,0.12,0.791087066666667,0.163282538461538,0.0981557666666667,2.7427485,0.162004,12.742386,0.336764285714286,3.25759035714286,3.92782985119048,6.44260714285714,2.113225,0,3.6295,109.790863636364,8.1425,107.9081,NA,0.817
"58","M173","141103","Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.49004,-1.4899675,"Paracou","TF","Generalist",2.9469526806118,"13/11/2020","13","4","2501",0.3440739,1.861802839,6.526337001,8.73221374,1.21,47.6,0.203,0.473823978655995,0.0702176472851811,0.0237326329831582,2.62706203101551,0.0296138069034517,2.65471335667834,1.36154505824341,5.64141106267419,5.4190577133805,10.8630386621882,2.42158579289645,0,15.2926463231616,34.1179225976625,7.78889444722361,149.0107,176.282051282051,0.843
"59","M176","138115","Conceveiba_guianensis","Conceveiba","guianensis","Euphorbiaceae",-1.92892,-1.91144,"Paracou","BF","Generalist",1.36110197055075,"13/11/2020","13","2","79",0.1203167755,0.5295042825,1.8863990225,2.536220081,2.56,48.62,0.118,1.66508706666667,0.0456400384615385,0.0418007666666667,2.0172485,0.010269,4.455136,0.0292942857142857,12.8635903571429,2.39096651785714,13.1301071428571,0.551175,0,58.5,40.0533636363636,10.865,163.2007,NA,0.805
"60","M185","141112","Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.52748,-1.5259225,"Paracou","TF","Generalist",2.85533111747469,"13/11/2020","13","4","2805",0.2500502115,1.359266037,4.036594098,5.6459103465,1.32,56.28,0.205,0.48037631403859,0.087632273913711,0.0241125415834997,2.15443962075848,0.0755029940119761,2.65707185628743,1.24986455660108,4.17249536641004,3.06000650484745,6.27505702879954,2.01973053892216,0,9.51596806387226,30.8242152059517,7.50249500998004,149.8935,189.102564102564,0.815
"61","M196","137892","Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.46092,-1.4620025,"Paracou","BF","Generalist",1.51164922317648,"13/11/2020","13","1","1100",0.3190499175,1.3725053885,5.256258079,6.9478133855,1.27,53.29,0.2,0.472912066666667,0.0769825384615385,0.0347507666666667,2.3512485,0.068004,5.527386,0.729364285714286,3.48959035714286,2.64086401785714,10.7426071428571,0.95005,0,10.115,62.7908636363636,8.815,112.9451,291.666666666667,0.8
"62","M198","140467","Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.57116,-1.56787,"Paracou","TF","Generalist",2.08974545222829,"13/11/2020","13","4","406",0.2425105235,1.378538871,4.5195325085,6.1405819025,1.15,50.48,0.177,0.469171652492913,0.104234655789433,0.0278646990161748,2.92721210605303,0.0445162581290645,2.35106153076538,0.87980418780819,4.22845458443507,5.85234102170133,6.51586507539484,1.22003501750875,0,12.7963981990996,22.354540906817,6.77088544272136,115.2944,227.564102564103,0.815
"63","M199","140512","Bocoa_prouacensis","Bocoa","prouacensis","Fabaceae",-1.67516,-1.667745,"Paracou","TF","Generalist",1.36068378471382,"13/11/2020","13","4","452",0.2127911415,0.820374265,1.7574048285,2.790570235,1.91,54.58,0.107,0.549686439545758,0.094145830121782,0.0291440547762191,1.52179208416834,0.0902344689378758,0.68575751503006,0.674212711136559,4.48230496707701,1.52693288362439,2.98106928141998,0.989919839679359,0,15.4909819639279,6.92972308252869,5.42585170340681,137.9145,189.393939393939,0.762
"64","M200","138434","Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.46092,-1.4620025,"Paracou","TF","Generalist",2.17719164988709,"13/11/2020","13","2","400",0.3172430405,1.7963244395,5.11825077,7.23181825,1.09,51.31,0.203,0.396587066666667,0.0593825384615385,0.0166857666666667,2.6002485,0.055204,2.297386,1.02036428571429,3.90984035714286,2.11119151785714,5.65260714285714,1.079585,0,8.805,24.3683636363636,5.8725,127.5259,192.307692307692,0.811
"65","M201","137902","Eperua_falcata","Eperua","falcata","Fabaceae",-2.00588,-1.9853475,"Paracou","BF","BF",0.890125464704993,"13/11/2020","13","1","1110",0.467238903,3.3868108665,6.142772068,9.9968218365,1.89,52.35,0.118,0.856658737298018,0.0469840464383193,0.155577977677828,2.00024837581209,0.0308735632183908,5.44466366816592,0.177625472977797,8.20448811308632,0.763302366673806,8.98061683443992,1.40165417291354,0,28.6056971514243,75.203262005361,9.51274362818591,122.716,493.589743589744,0.789
"66","M202","138104","Eperua_falcata","Eperua","falcata","Fabaceae",-1.75004,-1.739655,"Paracou","BF","BF",0.898129176674234,"13/11/2020","13","2","68",0.3450034975,2.939284231,6.958726825,10.24301455,1.94,52.09,0.198,0.798885952619286,0.0996822206822207,0.158264030697364,3.46921771771772,0.0636676676676677,5.77315915915916,0.563928213928214,4.96455491205491,3.95193845631346,13.2733805233805,1.09588588588589,0,17.047047047047,73.1139776139776,9.66966966966967,156.7324,407.051282051282,0.799
"67","M203","138158","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.74588,-1.73566,"Paracou","BF","Generalist",1.26502722756547,"13/11/2020","13","2","122",0.1999516585,0.95212525,2.4716618405,3.623738749,1.83,51.63,0.224,0.754209961685824,0.0838406181524622,0.120345593869732,3.14917391304348,0.0789645177411295,5.18979110444778,1.79346755193832,3.22922574427072,2.17551625972728,5.82469479545941,2.57469265367316,0,15.2273863068466,112.234746263232,12.9035482258871,172.1585,358.974358974359,0.819
"68","M204","138157","Laetia_procera","Laetia","procera","Salicaceae",-1.84988,-1.835535,"Paracou","BF","BF",3.36744151451935,"13/11/2020","13","2","121",0.1977718735,1.15396562,5.199888093,6.5516255865,1.78,50.39,0.122,0.717869197469197,0.0721853531084301,0.129501265401265,4.58766083916084,0.0255534465534466,8.72865734265734,1.67019409162266,6.22736299414871,0.849966551305837,4.99261452832881,1.14622877122877,0,13.2317682317682,158.282581055308,6.13636363636364,144.2341,660.25641025641,0.824
"69","M205","138138","Iryanthera_hostmannii","Iryanthera","hostmannii","Myristicaceae",-1.64812,-1.6417775,"Paracou","BF","BF",0.833688733367183,"13/11/2020","13","2","102",0.2475489015,1.349490528,3.1186402415,4.715679671,1.47,52.88,0.142,0.632688999667664,0.0479885727433086,0.352298870056497,2.56654885343968,0.03621036889332,6.70227916251246,0.0747400655177325,7.67057862127902,2.75128017732517,8.00608887622846,1.82228315054836,0,35.0548354935194,83.939046496873,16.8843469591226,139.6641,211.538461538462,0.803
"70","M206","138128","Carapa_surinamensis","Carapa","surinamensis","Meliaceae",-1.84156,-1.827545,"Paracou","BF","BF",1.29432995454399,"13/11/2020","13","2","92",0.1755967595,0.841859534,1.599826157,2.6172824505,1.73,48.51,0.173,0.814994563948641,0.0826988879054912,0.0209062197765549,3.46398049024512,0.0524302151075538,7.30103651825913,0.34348602872865,5.19618845136854,2.39839071321375,5.11016222396913,0.862661330665333,0,14.0370185092546,81.5816544635954,12.5162581290645,148.6188,NA,0.821
"71","M207","138143","Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-1.71884,-1.7096925,"Paracou","BF","BF",1.39622653658527,"13/11/2020","13","2","107",0.2901420415,2.6957853635,1.753050238,4.7389776435,1.53,49.77,0.454,0.684402664002664,0.227430108353185,0.0389018648018648,3.25898951048951,0.0357432567432567,8.84853746253746,1.84601826744684,15.503087269873,33.1546518659912,5.94666048237477,20.9320879120879,0,71.7282717282717,92.4983652710925,17.7572427572428,240.9301,230.769230769231,0.747
"72","M197","138966","Protium_opacum subsp. rabelianum","Protium","opacum subsp. rabelianum","Burseraceae",-2.30124,-2.2689925,"Paracou","BF","BF",8.0259114346937,"16/11/2020","13","2","938",0.344929591,1.861012003,3.1743560005,5.380297595,1.58,50.53,0.168,0.754587066666667,0.0847075384615385,0.0166907666666667,2.3537485,0.011049,5.697386,0.337014285714286,6.99859035714286,5.22216485119048,6.37760714285714,1.261005,0,18.79,63.6408636363636,8.0825,114.2909,275.641025641026,0.848
"73","M208","138955","Carapa_surinamensis","Carapa","surinamensis","Meliaceae",-1.73132,-1.7216775,"Paracou","BF","BF",1.34452500728457,"16/11/2020","13","2","926",0.1378552035,0.678896108,1.1540573105,1.970808622,1.78,48.11,0.323,0.682110232014689,0.248981009976503,0.0273968619596061,3.44191136705058,0.244771156735103,8.16964046069104,0.592252664711353,4.77325023249159,5.38502572310847,9.08122898633665,2.82790686029044,0,12.2233350025038,134.542677652843,16.8452679018528,149.2003,NA,0.828
"74","M213","138956","Eperua_falcata","Eperua","falcata","Fabaceae",-1.8998,-1.883475,"Paracou","BF","BF",2.91132759582417,"16/11/2020","13","2","927",0.4207275455,3.1336397015,6.297768052,9.8521353015,2.06,51.98,0.136,0.864383642129862,0.15919633296098,0.196024803872475,3.4809699549324,0.158166249374061,7.49362643965949,0.506624222047357,5.43674547535589,2.32802605694256,7.82434365834466,0.4250075112669,0,18.1972959439159,110.306323121045,10.2353530295443,143.7267,467.948717948718,0.817
"75","M221","138754","Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.879,-1.8635,"Paracou","BF","BF",2.18697937003723,"16/11/2020","13","2","720",0.2524197505,1.4663645005,2.28258273,4.0013669805,2.55,52.33,0.169,1.1002493765586,0.13214463840399,0.0752365752285952,2.22003927680798,0.0651221945137157,7.33594242964019,0.0396122194513716,8.26000014250089,2.92587029093932,4.38729842061513,1.86883581047382,0,20.0648379052369,92.4450124688279,11.9750623441397,146.6811,298.076923076923,0.804
"76","M222","138533","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.97052,-1.95139,"Paracou","BF","Generalist",1.39982690287318,"16/11/2020","13","2","499",0.1779603565,0.9380244315,3.116096643,4.232081431,2.03,52.44,0.267,0.798,0.0598,0.194149666666667,2.044089375,0.04692,2.65728228571429,0.28601125,5.73565014285714,1.22250246666667,11.4332666666667,1.0892279,0,35.21,113.876125,9.81,118.7836,400.641025641026,0.759
"77","M223","138957","Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-1.6918,-1.683725,"Paracou","BF","BF",1.43294753848301,"16/11/2020","13","2","928",0.257698944,2.7940570745,2.838728325,5.890484344,1.48,48.6,0.491,0.678642714570858,0.0828842315369262,0.0313270126413839,3.75857223053892,0.00522954091816367,5.73281665240947,2.21707709580838,13.4537426575421,8.72841563539588,3.82561543579508,1.42900489021956,0,65.8183632734531,58.0101047904192,22.7644710578842,200.3532,192.307692307692,0.811
"78","M224","138814","Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.463,-1.464,"Paracou","BF","Generalist",7.59565193391752,"16/11/2020","13","2","782",0.3219537815,1.606783961,5.054583344,6.9833210865,1.07,50.91,0.153,0.467482517482518,0.061988011988012,0.0320576090576091,2.67291645854146,0.0365884115884116,2.14813415156272,1.04871253746254,4.39200813472242,2.34214532134532,9.23653013653014,1.55914375624376,68.193056943057,10.5094905094905,24.1919330669331,6.6033966033966,114.257,NA,0.798
"79","M225","138941","Eperua_falcata","Eperua","falcata","Fabaceae",-1.79164,-1.779605,"Paracou","BF","BF",2.07350310207051,"16/11/2020","13","2","912",0.268101026,2.259363074,3.920454098,6.447918198,2.07,52.36,0.165,0.818637274549098,0.158642284569138,0.34977421509686,2.42443825150301,0.139764529058116,6.05639507586602,0.661584418837676,6.1729961351274,4.53964676018704,8.58042752171009,2.27302394789579,0,19.749498997996,84.3949148296593,8.38677354709419,111.5078,317.307692307692,0.808
"80","M226","138828","Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.76668,-1.755635,"Paracou","BF","BF",1.54707378718445,"16/11/2020","13","2","797",0.2621498865,1.0609857105,4.955396006,6.278531603,3.2,52,0.187,1.02298850574713,0.236831584207896,0.0563964684324504,3.01808033483258,0.13751624187906,4.10023216962947,0.0345089955022489,9.84072977796816,4.03560633016825,5.21066133599867,2.07511534232884,0,43.2758620689655,58.7967266366817,29.5402298850575,174.9472,310.897435897436,0.832
"81","M227","138668","Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.56492,-1.5618775,"Paracou","BF","BF",1.4217540031221,"16/11/2020","13","2","634",0.2882519175,1.238995214,2.8500863805,4.3773335115,2.79,51.23,0.168,1.16566866267465,0.0523702594810379,0.0259278110445775,2.10887163173653,0.00263473053892216,1.0851120615911,0.015565119760479,11.3180141146279,1.00459328010645,16.9019627411843,3.54373542914172,0,66.1676646706587,15.0709830339321,23.8822355289421,159.107,230.769230769231,0.836
"82","M229","138769","Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.49836,-1.4979575,"Paracou","BF","BF",0.83878074776879,"16/11/2020","13","2","737",0.241357346,1.213751549,3.9415565205,5.3966654165,2.49,52.53,0.152,1.22734101151728,0.063720580871307,0.033344683692205,2.09423072108162,0.00480721081622434,1.76392817798126,0.0304218828242364,12.083775806567,1.74459936571524,11.2501418794859,3.39845558337506,0,92.2884326489735,26.3706810215323,31.2669003505258,182.8868,243.589743589744,0.828
"83","M209","137579","Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-1.8582,-1.843525,"Paracou","BF","BF",1.19113596974506,"19/11/2020","13","1","782",0.37679932,3.3767732935,3.1180237285,6.871596342,1.32,51.08,0.337,0.571730527722111,0.044957453368275,0.022074916499666,2.64203256513026,0.0136513026052104,5.37313226452906,2.2328299456055,11.9725354279989,3.73424500787289,4.54670054394503,0.64063126252505,0,29.8597194388778,59.2092822007652,16.8336673346693,212.7,253.205128205128,0.782
"84","M210","137314","Chrysophyllum_prieurii","Chrysophyllum","prieurii","Sapotaceae",-2.27212,-2.2410275,"Paracou","BF","Generalist",0.832749092447209,"19/11/2020","13","1","514",0.152190411,0.81616212,4.6625307345,5.6308832655,1.57,54.29,0.12,0.473121749290603,0.0954006394206695,0.0112125855449841,1.26564697045568,0.0907401101652479,8.09953530295443,0.176128478431934,5.34160276128479,3.12818880105873,7.38618642249088,1.70736604907361,0,7.80170255383075,124.878180907725,3.58437656484727,125.8076,217.948717948718,0.81
"85","M211","137018","Conceveiba_guianensis","Conceveiba","guianensis","Euphorbiaceae",-1.84156,-1.827545,"Paracou","BF","Generalist",2.12929101602384,"19/11/2020","13","1","114",0.1402821725,0.5764127205,1.674508908,2.3912038005,2.03,48.6,0.123,1.08813113223278,0.0443522145688229,0.0571343338335835,1.56853276638319,0.01151975987994,9.79228214107053,0.0562424069177446,8.32775423425999,1.60656229900665,8.6619381119131,0.0969184592296149,0,26.0905452726363,88.8352812770022,9.59979989994998,150.9047,NA,0.831
"86","M212","137209","Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.54828,-1.5458975,"Paracou","BF","Generalist",10.068923550262,"19/11/2020","13","1","408",0.4579482775,2.2551903615,7.467922605,10.181061246,1.12,41.52,0.141,0.461475591075591,0.0424900484131253,0.0239418248418248,2.51073776223776,0.0246693306693307,2.3835024975025,0.730134151562723,4.96412623091195,3.27302599186528,6.85075638647067,0.284765234765235,0,12.0929070929071,34.0293343020616,6.66333666333666,125.6868,198.717948717949,0.801
"87","M214","137431","Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.52124,-1.51993,"Paracou","BF","Generalist",7.9840859805727,"19/11/2020","13","1","634",0.327048029,1.929027346,5.3613860255,7.6174614,1.25,51.62,0.154,0.43010695970696,0.0740834550065319,0.0307550116550117,2.47327522477523,0.0701338661338661,3.34304295704296,1.03782645925503,2.54704331382903,2.11993907877837,6.3762309119452,1.58313686313686,0,5.31468531468532,47.3185450912724,5.25974025974026,112.4725,224.358974358974,0.819
"88","M215","137892","Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.53164,-1.5299175,"Paracou","BF","Generalist",2.67057684945964,"19/11/2020","13","1","1100",0.274395859,1.230880936,4.947780423,6.453057218,1.08,51.88,0.185,0.376335730935731,0.120512026435103,0.043082683982684,2.25898951048951,0.106897102897103,6.07131468531469,1.22863565006422,2.12896139574711,4.12352632486561,7.60999714571143,1.16472027972028,0,6.21378621378621,65.4753882481155,9.42557442557442,122.1803,246.794871794872,0.821
"89","M216","137869","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.52332,-1.5219275,"Paracou","BF","Generalist",1.00622033626606,"19/11/2020","13","1","1075",0.2079834585,1.215520923,6.444081892,7.8675862735,1.45,51.87,0.153,0.627400767050192,0.0348849809520145,0.136749141237285,1.33391545772886,0.00895847923961981,2.13895547773887,0.0215350532409062,4.64941506467519,1.01010406989209,8.03162295433431,0.422436218109054,0,32.2611305652826,122.051889581154,9.24212106053027,144.2936,525.641025641026,0.814
