Code,idTree,Genus,Species,Name,Forest,Habitat,Type,HabitatType,Gmin,FvFm,TLP,LA,SLA,LSWC,FW,SW,DW,Midrib VLA,2VLA,3VLA,MajVLA,MidribWidth,SecundaryWidth,TreeHeight,TreeDawkins,BranchHeight,BranchDawkins,CrownPosition,LT,CC,LDMC,Xutm,Yutm,Latitude,Longitude,DBH,TWI
434,25856,Tachigali,melinonii,Tachigali_melinonii,Bafog,BF,Generalist,BFGeneralist,3.59621782,0.73,-1.683725,15.7921143,207.5179277,1.105124836,0.1589,0.1602,0.0761,0.45540864,1.80959656,4.62764717,6.89265238,0.06112748,0.02433717,39,5,30,4,Inf,,,,"179,970.33","604,131.31",,,,
435,26217,Virola,surinamensis,Virola_surinamensis,Bafog,BF,BF,BFBF,12.287468,0.795,-1.7056975,27.1589112,65.93569119,1.624666181,1.0644,1.0811,0.4119,0.46359147,2.59025027,7.41952271,10.4733644,0.03813334,0.01387078,35,5,30,4,Mid,,,,"179,983.56","604,079.69",,,,
436,25880,Virola,surinamensis,Virola_surinamensis,Bafog,BF,BF,BFBF,28.4700607,0.723,-1.6297925,25.0763599,30.89743704,1.48373583,2.0222,2.0158,0.8116,0.49691048,2.89465295,8.8825987,12.2741621,0.03512503,0.01277461,36,5,30,4,Inf,,,,"179,951.45","604,104.63",,,,
437,25888,Virola,surinamensis,Virola_surinamensis,Bafog,BF,BF,BFBF,3.29447797,0.816,-1.5938375,45.4447151,153.6852049,2.177544809,0.9168,0.9396,0.2957,0.36506038,2.27661523,7.41588451,10.0575601,0.03726259,0.01436053,28,3,24,3,Mid,,,,"179,964.78","604,104.81",,,,
438,26559,Tachigali,melinonii,Tachigali_melinonii,Bafog,BF,Generalist,BFGeneralist,2.54582792,0.815,-1.595835,27.2299569,208.6586736,1.396168582,0.3112,0.3127,0.1305,0.33040861,1.57347672,4.27271234,6.17659767,0.05679519,0.01366282,14,2,14,2,Sup,,,,"180,016.17","604,052.25",,,,
439,26915,Tachigali,melinonii,Tachigali_melinonii,Bafog,BF,Generalist,BFGeneralist,3.03540419,0.831,-1.5259225,19.8830689,274.2492262,1.135172414,0.1462,0.1548,0.0725,0.34845121,1.55322934,6.33288791,8.23456847,0.04053364,0.01432878,17,3,15,2,Mid,,,,"180,021.13","604,060.44",,,,
440,373713,Conceveiba,guianensis,Conceveiba_guianensis,Bafog,BF,Generalist,BFGeneralist,1.69294804,0.82,-1.5099425,111.02586,210.6752562,1.560721063,1.3661,1.3495,0.527,0.17069688,0.9555286,3.22114589,4.34737137,0.07305358,0.01273572,13,1,13,2,Sup,,,,"180,086.73","604,048.94",,,,
441,26866,Laetia,procera,Laetia_procera,Bafog,BF,BF,BFBF,5.00067123,0.839,-1.6377825,69.537744,58.71136778,1.579956096,2.9641,3.0557,1.1844,0.17986916,1.07164794,4.71104799,5.96256509,0.0331597,0.01423511,24,4,24,4,Sup,,,,"180,032.91","604,074.63",,,,
442,27788,Protium,stevensonii,Protium_stevensonii,Bafog,BF,Generalist,BFGeneralist,2.59797808,0.842,-1.9334125,38.6567952,72.06710515,1.146718867,1.1537,1.1515,0.5364,0.258619,1.42910024,2.40263114,4.09035039,0.05124529,0.01646873,23,3,23,3,Sup,,,,"180,110.67","604,072.31",,,,
443,27799,Iryanthera,hostmannii,Iryanthera_hostmannii,Bafog,BF,BF,BFBF,1.4027428,0.816,-1.56787,75.3624362,100.2160056,1.889095745,2.1436,2.1726,0.752,0.24447701,1.14823292,2.28029948,3.67300941,0.03970496,0.01306671,14,2,14,3,Sup,,,,"180,102.09","604,082.31",,,,
444,25275,Conceveiba,guianensis,Conceveiba_guianensis,Bafog,TF,Generalist,TFGeneralist,1.59277447,0.797,-1.4819775,136.451143,237.9685089,1.56662016,1.4241,1.4717,0.5734,0.16412588,0.16412588,2.94315762,3.27140938,0.05239941,0.0197231,17,2,15,2,Inf,,,,"179,920.98","604,077.31",,,,
445,25207,Protium,stevensonii,Protium_stevensonii,Bafog,BF,Generalist,BFGeneralist,7.58400989,0.782,-1.7496425,47.7597117,81.15499014,1.034834325,1.1646,1.1975,0.5885,0.22492238,1.43659475,2.34462361,4.00614074,0.08740775,0.01689418,24,3,18,3,Sup,,,,"179,916.22","604,112.25",,,,
446,25442,Chrysophyllum,prieurii,Chrysophyllum_prieurii,Bafog,TF,Generalist,TFGeneralist,5.4610839,0.774,-1.6657475,88.3343306,56.79568611,1.285089693,3.3692,3.554,1.5553,0.18430676,1.18174557,2.34489221,3.71094455,0.08216265,0.0142113,16,2,14,2,Inf,,,,"179,928.97","604,197.00",,,,
447,24752,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Bafog,TF,Generalist,TFGeneralist,7.70700383,0.764,,14.7988792,129.8147298,1.834210526,0.3136,0.3231,0.114,0.44468037,1.93353284,5.62572609,8.0039393,0.05318681,0.0111633,28,4,24,5,Mid,,,,"179,886.55","604,204.44",,,,
448,24733,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,TF,Generalist,TFGeneralist,2.7926302,0.793,-1.5498925,74.0933649,146.1119402,1.531650562,1.199,1.2838,0.5071,0.2075099,1.2441004,7.56090862,9.01251891,0.04530249,0.01329928,12,2,11,2,Mid,,,,"179,896.66","604,230.06",,,,
449,25360,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Bafog,TF,Generalist,TFGeneralist,5.45668731,0.843,,14.7818253,60.58125123,1.677868852,0.6328,0.6534,0.244,0.46398365,2.07820944,3.53113513,6.07332823,0.06986746,0.01664414,22,4,20,4,Sup,,,,"179,932.47","604,260.06",,,,
450,26697,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Bafog,TF,Generalist,TFGeneralist,10.6955694,0.837,-1.4100675,14.9975469,53.90922682,1.32278936,0.6311,0.6462,0.2782,0.41755593,1.58711485,2.66717153,4.67184231,0.07702153,0.00805815,28,5,24,4,Sup,,,,"180,021.91","604,212.13",,,,
451,4699,Poraqueiba,guianensis,Poraqueiba_guianensis,Bafog,TF,TF,TFTF,3.90996376,0.822,-1.7256725,84.6193721,69.91603082,1.268363216,2.6397,2.7454,1.2103,0.18171974,1.0017866,3.12239573,4.30590207,0.14843998,0.01596946,24,4,15,3,Mid,,,,"168,844.03","607,355.44",,,,
452,15745,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,TF,Generalist,TFGeneralist,2.63988519,0.813,-1.6257975,82.6658579,75.38378433,1.224238556,2.3057,2.4391,1.0966,0.18706321,1.36141724,5.54084744,7.08932789,0.0895096,0.02451894,16,2,14,2,Mid,,,,"168,855.66","607,324.13",,,,
453,15746,Bocoa,prouacensis,Bocoa_prouacensis,Bafog,TF,Generalist,TFGeneralist,4.84135899,0.776,-1.555885,76.520099,85.43050017,1.439767779,2.1192,2.1853,0.8957,0.17425318,0.60622332,4.12878765,4.90926414,0.06271657,0.01106567,23,3,17,3,Inf,,,,"168,856.91","607,321.69",,,,
454,3709,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,TF,Generalist,TFGeneralist,1.51360892,0.886,-1.4699925,166.03138,145.0182374,1.360206132,2.6521,2.7022,1.1449,0.14949844,1.01937208,1.95195984,3.12083036,0.13656469,0.0176149,13,3,12,3,Mid,,,,"168,838.42","607,332.69",,,,
455,3736,Poraqueiba,guianensis,Poraqueiba_guianensis,Bafog,TF,TF,TFTF,3.52089571,0.883,-1.795585,,,1.452942027,1.711,1.6967,0.6917,,,,,,,23,4,16,3,Mid,,,,"168,852.94","607,316.25",,,,
456,3624,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,TF,Generalist,TFGeneralist,3.31468463,0.777,-1.8215525,95.7059817,63.05157237,1.179063179,3.1836,3.3076,1.5179,0.20868119,1.13496433,1.38642019,2.73006571,0.06838077,0.01181735,24,2,22,3,Mid,,,,"168,818.55","607,317.56",,,,
457,3744,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Bafog,TF,Generalist,TFGeneralist,6.26721268,0.842,-1.6238,95.2090838,92.19432923,1.300183984,2.2876,2.3754,1.0327,0.18897137,1.46593352,7.10237233,8.75727722,0.08023146,0.01527175,23,3,19,3,Inf,,,,"168,845.73","607,304.19",,,,
458,3751,Poraqueiba,guianensis,Poraqueiba_guianensis,Bafog,TF,TF,TFTF,4.08793278,0.835,-1.6497675,98.2599912,65.13323028,1.263953334,3.291,3.4154,1.5086,0.18891551,1.11948928,1.64465894,2.95306373,0.09605724,0.01776333,21,3,16,3,Mid,,,,"168,853.05","607,302.13",,,,
459,3630,Eschweilera,coriacea,Eschweilera_coriacea,Bafog,TF,Generalist,TFGeneralist,2.40074953,0.872,-1.4899675,146.30348,128.2801228,1.209644893,2.4264,2.5201,1.1405,0.13327026,0.93556877,1.55400879,2.62284783,0.08676799,0.01740853,13,3,13,3,Sup,,,,"168,817.86","607,307.69",,,,
460,15759,Poraqueiba,guianensis,Poraqueiba_guianensis,Bafog,TF,TF,TFTF,2.38708786,0.844,-1.995335,127.079752,95.76469631,1.411077619,3.0628,3.1995,1.327,0.15487608,0.79211683,2.73511097,3.68210387,0.03891042,0.01224439,27,4,25,4,Sup,,,,"168,845.63","607,293.69",,,,
461,3636,Poraqueiba,guianensis,Poraqueiba_guianensis,Bafog,TF,TF,TFTF,1.37440646,0.867,-1.7456475,124.501755,79.51319134,1.224102695,3.3141,3.4825,1.5658,0.1544298,1.10905478,2.52543058,3.78891516,0.11277044,0.01680845,14,3,12,2,Inf,,,,"168,819.91","607,283.06",,,,
462,43001,Conceveiba,guianensis,Conceveiba_guianensis,Bafog,TF,Generalist,TFGeneralist,6.47211249,0.831,-1.60782,152.46839,93.75746526,1.391587751,3.6493,3.8892,1.6262,0.11781044,0.71568648,2.09872023,2.93221714,0.06738514,0.0147955,13,2,13,2,Sup,,,,"168,856.19","607,221.81",,,,
463,42991,Bocoa,prouacensis,Bocoa_prouacensis,Bafog,TF,Generalist,TFGeneralist,5.24663517,0.764,-1.65576,83.7687488,172.5411922,0.9983522142,0.9139,0.9702,0.4855,0.18914295,0.50905288,2.25668563,2.95488147,0.0860552,0.02879169,18,3,12,3,Mid,,,,"168,850.59","607,222.31",,,,
464,43017,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Bafog,TF,Generalist,TFGeneralist,5.73599635,0.863,,24.0424343,85.62120477,1.645655271,0.7109,0.7429,0.2808,0.40705456,1.57083237,4.10019075,6.07807768,0.07321391,0.02678668,21,3,20,3,Sup,,,,"168,846.81","607,216.25",,,,
465,41503,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Bafog,TF,Generalist,TFGeneralist,15.3896143,0.746,-1.52792,26.5980718,198.7897743,1.981315396,0.3572,0.3989,0.1338,0.37209003,1.66614617,3.12055653,5.15879273,0.08110538,0.02654697,9,3,9,3,Sup,,,,"168,707.31","607,222.69",,,,
466,15361,Virola,michelii,Virola_michelii,Bafog,BF,Generalist,BFGeneralist,11.0610257,0.761,-1.64777,42.8453112,150.8637718,1.151408451,0.5848,0.611,0.284,0.34484205,1.83488569,5.01779532,7.19752306,0.06036548,0.01391126,28,3,25,2,Inf,,,,"168,728.81","607,231.38",,,,
467,33216,Casearia,javitensis,Casearia_javitensis,Bafog,TF,TF,TFTF,2.39452527,0.822,-1.88747,78.9778347,82.23431352,0.9295085381,1.8013,1.8531,0.9604,0.1927352,0.90455876,1.40458313,2.50187709,0.04605179,0.01401921,13,2,10,2,Sup,,,,"168,004.03","607,237.88",,,,
468,33214,Conceveiba,guianensis,Conceveiba_guianensis,Bafog,TF,Generalist,TFGeneralist,2.23129905,0.824,-1.60782,110.12481,93.64354592,1.134183673,2.4358,2.5098,1.176,0.18437588,0.79963571,1.90039647,2.88440806,0.05407184,0.01308576,12,2,12,2,Sup,,,,"168,014.44","607,238.00",,,,
469,10616,Bocoa,prouacensis,Bocoa_prouacensis,Bafog,TF,Generalist,TFGeneralist,3.12780602,0.835,-1.60782,59.8817578,105.4627647,1.17629447,1.2014,1.2357,0.5678,0.22438701,0.71509263,3.53799904,4.47747869,0.04365625,0.01405096,18,3,15,3,Mid,,,,"168,065.05","607,067.69",,,,
470,3856,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Bafog,TF,Generalist,TFGeneralist,8.07314865,0.795,,14.4665512,74.7625385,1.239793282,0.4125,0.4334,0.1935,0.46764429,1.82376934,5.12707997,7.4184936,0.05004435,0.01255157,28,4,28,4,Sup,,,,"168,056.98","607,079.00",,,,
471,33461,Casearia,javitensis,Casearia_javitensis,Bafog,TF,TF,TFTF,4.77052042,0.795,,130.578915,142.4290085,0.990074171,1.6833,1.8245,0.9168,0.16410919,0.76102205,1.41156155,2.33669279,0.03880168,0.01412558,17,4,17,4,Sup,,,,"168,063.48","607,100.31",,,,
472,1012,Bocoa,prouacensis,Bocoa_prouacensis,Bafog,TF,Generalist,TFGeneralist,6.63421044,0.794,-1.63179,58.9169285,222.9168691,1.107832009,0.5313,0.5571,0.2643,0.23816018,0.67210064,3.40375525,4.31401607,0.02897743,0.01293336,14,1,14,2,Sup,,,,"168,083.25","607,070.81",,,,
473,4215,Licania,membranacea,Licania_membranacea,Bafog,TF,TF,TFTF,8.34165426,0.824,-1.723675,20.8635243,65.17814527,1.206497969,0.6559,0.7063,0.3201,0.37397913,1.77778157,2.04681109,4.19857179,0.04820364,0.01336358,12,1,11,2,Mid,,,,"168,928.33","608,018.44",,,,
474,252041,Tachigali,melinonii,Tachigali_melinonii,Kaw,TF,Generalist,TFGeneralist,2.83280563,0.818,-1.723675,16.88281528,226.3111968,1.439678284,0.1815,0.182,0.0746,0.531864898,2.251099847,3.460238804,6.243203549,0.0249428,0.00957659,32,5,25,4,Mid,,,,"369,234.00","505,012.30",,,,
475,252055,Tachigali,melinonii,Tachigali_melinonii,Kaw,TF,Generalist,TFGeneralist,3.04535968,0.789,-1.643775,14.86766306,180.652042,1.286755772,0.185,0.1882,0.0823,0.558604386,2.002929433,5.767790705,8.329324525,0.037645181,0.00938133,25,4,20,4,Inf,,,,"369,242.40","505,016.30",,,,
476,252075,Tachigali,melinonii,Tachigali_melinonii,Kaw,TF,Generalist,TFGeneralist,5.34348302,0.809,-1.8615025,10.35710126,72.78356472,1.227687983,0.3055,0.317,0.1423,0.663802241,2.021685194,9.341861361,12.0273488,0.035867181,0.0079883,25,3,23,3,Mid,,,,"369,255.10","504,995.20",,,,
477,252028,Poraqueiba,guianensis,Poraqueiba_guianensis,Kaw,TF,TF,TFTF,1.77593144,0.806,-1.85551,103.617255,107.7662559,1.575455018,2.4089,2.4763,0.9615,0.182968707,0.924315791,4.558852809,5.666137307,0.118274306,0.03001169,15,2,14,2,Mid,,,,"369,265.90","504,988.20",,,,
478,252488,Vouacapoua,americana,Vouacapoua_americana,Kaw,TF,TF,TFTF,2.50771721,0.75,-2.251015,17.31586507,122.6336053,0.9270538244,0.2658,0.2721,0.1412,0.504725335,2.413903141,6.005686097,8.924314573,0.025798463,0.01168797,33,5,26,5,Mid,,,,"369,318.90","505,019.00",,,,
479,252192,Iryanthera,sagotiana,Iryanthera_sagotiana,Kaw,TF,TF,TFTF,1.26023908,0.822,-1.8015775,39.2557922,108.7418066,2.069529086,1.0867,1.1081,0.361,0.310864589,1.671861934,5.167376799,7.150103322,0.01984375,0.00944086,18,2,15,2,Mid,,,,"369,288.90","504,971.90",,,,
480,252197,Poraqueiba,guianensis,Poraqueiba_guianensis,Kaw,TF,TF,TFTF,2.32189198,0.799,-1.9294175,88.26859236,102.8771473,1.495337995,2.0961,2.141,0.858,0.191491977,0.953669983,5.784691132,6.929853093,0.0968502,0.04076779,18,3,16,2,Mid,,,,"369,295.70","504,967.30",,,,
481,252485,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Kaw,TF,Generalist,TFGeneralist,19.538979,0.804,-1.4420275,17.55721791,37.53948666,1.179816121,0.9883,1.0195,0.4677,0.438825706,1.904690126,5.574963779,7.918479612,0.025923081,0.01446451,15,4,12,3,Mid,,,,"369,321.10","505,017.40",,,,
482,252326,Poraqueiba,guianensis,Poraqueiba_guianensis,Kaw,TF,TF,TFTF,2.43216469,0.805,-1.93541,69.98210424,75.50939171,2.172852827,2.8588,2.9406,0.9268,0.176675889,0.971692622,1.951047456,3.099415968,0.076604019,0.01813401,14,3,12,2,Sup,,,,"369,316.10","504,974.90",,,,
483,252541,Iryanthera,sagotiana,Iryanthera_sagotiana,Kaw,TF,TF,TFTF,1.46104252,0.767,-1.61581,36.19954328,45.59136433,1.676826196,2.0993,2.1254,0.794,0.293716142,1.671622708,6.941633377,8.906972227,0.021170106,0.00571421,13,3,8,3,Mid,,,,"369,329.50","505,030.70",,,,
484,252542,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Kaw,TF,Generalist,TFGeneralist,5.89760798,0.795,-1.6657475,23.15973569,121.9575339,1.213270142,0.4112,0.4203,0.1899,0.4253455,1.76266853,6.328105911,8.516119941,0.037848381,0.00888444,20,4,17,4,Mid,,,,"369,329.90","505,029.00",,,,
485,,Licania,membranacea,Licania_membranacea,Kaw,TF,TF,TFTF,7.70528426,0.823,-2.259005,44.77308586,101.0907335,1.172047866,0.8545,0.962,0.4429,0.27243518,1.204587379,2.990195198,4.467217757,0.026215975,0.01099661,28,3,26,2,Mid,,,,"369,288.92","504,948.61",,,,
486,252501,Virola,michelii,Virola_michelii,Kaw,TF,Generalist,TFGeneralist,5.87125035,0.749,-2.11119,39.81402571,94.18979349,1.206056305,0.9063,0.9325,0.4227,0.393551264,2.026811911,4.280440683,6.700803858,0.038970744,0.00870029,23,4,21,4,Sup,,,,"369,311.70","505,034.90",,,,
487,,Vouacapoua,americana,Vouacapoua_americana,Kaw,TF,TF,TFTF,1.5261495,0.814,-1.60782,46.99637778,169.7846018,1.484104046,0.6772,0.6876,0.2768,0.310961716,1.507202201,7.677865627,9.496029544,0.037041931,0.01234678,34,5,24,3,Inf,,,,"369,264.27","504,933.62",,,,
488,252099,Poraqueiba,guianensis,Poraqueiba_guianensis,Kaw,TF,TF,TFTF,2.10649518,0.782,-1.71169,73.42492497,68.02383266,1.426255327,2.5617,2.6189,1.0794,0.230099519,1.045556377,3.118526314,4.39418221,0.044479369,0.01501537,20,3,15,2,Inf,,,,"369,275.50","504,960.20",,,,
489,252025,Iryanthera,sagotiana,Iryanthera_sagotiana,Kaw,TF,TF,TFTF,1.72334366,0.796,-1.643775,38.03645114,71.16267753,1.773807297,1.4512,1.4826,0.5345,0.28657057,1.765573079,3.941757494,5.993901143,0.021489988,0.00770017,17,2,15,2,Mid,,,,"369,253.50","504,974.30",,,,
490,252475,Chrysophyllum,prieurii,Chrysophyllum_prieurii,Kaw,TF,Generalist,TFGeneralist,0.38170303,0.802,-2.1651225,,,1.264527374,6.9433,7.2757,3.2129,,,,,0,,12,2,8,2,Inf,,,,"369,337.50","504,999.50",,,,
491,252565,Poraqueiba,guianensis,Poraqueiba_guianensis,Kaw,TF,TF,TFTF,1.55195381,0.802,-2.410815,34.48729494,45.30648311,1.508276406,1.8108,1.9093,0.7612,0.316710459,1.275131153,5.766222908,7.35806452,0.017274381,0.01012508,10,2,8,2,Inf,,,,"369,343.60","504,996.90",,,,
492,252128,Poraqueiba,guianensis,Poraqueiba_guianensis,Kaw,TF,TF,TFTF,2.34409978,0.821,-2.25501,105.8565776,145.2876442,1.482569311,1.7469,1.8088,0.7286,0.189340913,0.932001526,2.143521649,3.264864088,0.035888613,0.01312545,13,3,12,2,Mid,,,,"369,272.50","504,977.80",,,,
493,,Virola,michelii,Virola_michelii,Kaw,TF,Generalist,TFGeneralist,4.83600472,0.794,-1.8095675,33.5141051,146.1583301,1.634539904,0.5898,0.6041,0.2293,0.319044976,2.05342795,4.918783753,7.291256679,0.0472821,0.00588328,25,5,18,5,Sup,,,,"369,255.55","505,026.38",,,,
494,252179,Bocoa,prouacensis,Bocoa_prouacensis,Kaw,TF,Generalist,TFGeneralist,2.98239052,0.817,-1.8095675,44.2954608,105.6918654,1.381531854,0.9816,0.9981,0.4191,0.253715926,1.308056633,2.957855346,4.519627905,0.019847719,0.01250315,18,2,16,2,Mid,,,,"369,276.10","504,993.30",,,,
495,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Kaw,TF,Generalist,TFGeneralist,2.45548298,0.79,-1.53591,45.41713825,43.00458124,1.11712906,2.1889,2.2359,1.0561,0.288276596,1.088238075,3.8219578,5.198472471,0.024896763,0.01254125,30,4,22,2,Inf,,,,"369,179.66","505,028.39",,,,
496,252169,Poraqueiba,guianensis,Poraqueiba_guianensis,Kaw,TF,TF,TFTF,3.40414822,0.778,-1.8854725,70.67161395,54.16694562,1.411588871,3.0869,3.1464,1.3047,0.208666519,0.940513419,3.964208742,5.11338868,0.056842819,0.02403793,17,3,15,3,Sup,,,,"369,271.50","505,015.00",,,,
497,,Tachigali,melinonii,Tachigali_melinonii,Kaw,TF,Generalist,TFGeneralist,2.4087835,0.798,-1.723675,14.42804574,96.31539212,1.255674232,0.329,0.3379,0.1498,0.526188127,1.990951026,5.195810493,7.712949647,0.022244844,0.00965518,26,4,18,4,Inf,,,,"355,585.47","521,648.05",,,,
498,252658,Vouacapoua,americana,Vouacapoua_americana,Kaw,TF,TF,TFTF,4.34816615,0.831,-2.3369075,20.79146925,104.7957119,0.9112903226,0.3728,0.3792,0.1984,0.421472939,2.315851869,3.856718444,6.594043251,0.030180756,0.01254204,24,3,20,3,Mid,,,,"369,228.00","505,034.50",,,,
499,,Tachigali,melinonii,Tachigali_melinonii,Kaw,TF,Generalist,TFGeneralist,2.47687394,0.772,-1.843525,14.95226722,89.80340673,1.163963964,0.3424,0.3603,0.1665,0.531647903,2.210953216,2.862206098,5.604807218,0.039720044,0.01113949,33,5,31,5,Sup,,,,"369,255.50","505,074.30",,,,
500,,Hymenopus,heteromorphus,Hymenopus_heteromorphus,Kaw,TF,Generalist,TFGeneralist,4.43561267,0.801,-1.4580075,29.33619133,106.0599831,1.080621837,0.5621,0.5755,0.2766,0.330921248,1.457766031,4.687367165,6.476054444,0.037703919,0.0070739,21,3,16,3,Mid,,,,"369,415.07","504,946.41",,,,
501,,Vouacapoua,americana,Vouacapoua_americana,Kaw,TF,TF,TFTF,3.29340661,0.806,-2.019305,19.79946015,87.06886609,0.9911072022,0.4448,0.4527777778,0.2274,0.460077243,2.372609031,5.406304992,8.238991266,0.038802469,0.01135777,25,4,18,3,Inf,,,,"369,377.06","504,973.33",,,,
502,252513,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Kaw,TF,Generalist,TFGeneralist,6.10784215,0.83,-1.6977075,28.76048809,242.2956031,1.801179444,0.3189,0.3325,0.1187,0.351535696,1.289972218,3.170028049,4.811535963,0.034148713,0.01467406,8,2,8,2,Sup,,,,"369,302.20","505,052.50",,,,
503,252397,Tachigali,melinonii,Tachigali_melinonii,Kaw,TF,Generalist,TFGeneralist,2.64251867,0.82,-1.7456475,8.655675733,119.7188898,1.473029046,0.1718,0.1788,0.0723,0.613002221,2.435813259,6.517996446,9.566811926,0.012739688,0.00620474,20,4,16,3,Mid,,,,"369,290.50","505,046.80",,,,
504,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Kaw,TF,Generalist,TFGeneralist,5.91021039,0.814,-1.4699925,29.57038945,130.2086722,1.578159401,0.5634,0.5855,0.2271,0.257749188,1.103451625,2.800229031,4.161429844,0.029995019,0.00896461,10,4,9,4,Sup,,,,"357,840.84","521,575.51",,,,
505,,Virola,michelii,Virola_michelii,Kaw,TF,Generalist,TFGeneralist,3.81839173,0.822,-1.7056975,23.90710188,33.82920883,1.423659261,1.6835,1.7128,0.7067,0.381795624,2.640340127,6.257049894,9.279185645,0.028321794,0.01076246,25,4,16,4,Mid,,,,"369,100.11","505,026.53",,,,
506,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Kaw,TF,Generalist,TFGeneralist,1.62316096,0.803,-1.3341625,17.5069975,132.4281203,2.583207262,0.4671,0.4737,0.1322,0.434289651,1.939127372,5.007385996,7.380803019,0.057568306,0.01618933,32,5,28,5,Sup,,,,"369,013.73","504,986.10",,,,
507,,Iryanthera,sagotiana,Iryanthera_sagotiana,Kaw,TF,TF,TFTF,1.58598227,0.808,-1.563875,46.01021544,103.2313562,1.630468925,1.1701,1.1724,0.4457,0.2911113,1.438367586,2.484637456,4.214116342,0.043537981,0.01696085,25,3,18,3,Mid,,,,"369,020.52","504,998.91",,,,
508,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Kaw,TF,Generalist,TFGeneralist,4.29892898,0.714,-1.332165,13.67907294,141.0213705,2.409278351,0.3159,0.3307,0.097,0.407240338,1.877878425,5.354192879,7.639311642,0.035336163,0.00901065,32,5,30,5,Sup,,,,"368,845.79","505,007.93",,,,
509,,,,_,Kaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Kaw,TF,Generalist,TFGeneralist,3.71905732,0.794,-1.2702425,11.71846951,77.24765662,2.0468029,0.4542,0.4622,0.1517,0.464952779,1.966910379,3.693298921,6.125162079,0.0308483,0.00698897,17,5,17,5,Sup,,,,"368,863.54","505,006.91",,,,
511,,Vouacapoua,americana,Vouacapoua_americana,Kaw,TF,TF,TFTF,2.34944461,0.815,-1.95938,39.30755369,80.91303765,1.597776863,1.2515,1.262,0.4858,0.33960081,1.764970044,4.390080768,6.494651622,0.040134381,0.01503521,23,4,21,2,Mid,,,,"368,843.25","505,013.80",,,,
512,,Vouacapoua,americana,Vouacapoua_americana,Kaw,TF,TF,TFTF,1.92504543,0.827,-1.9613775,27.63414458,152.0029955,0.9779977998,0.3555,0.3596,0.1818,0.397087811,2.025413884,5.084184312,7.506686007,0.029354463,0.00859393,25,3,21,3,Inf,,,,"368,711.86","504,929.87",,,,
513,,Vouacapoua,americana,Vouacapoua_americana,Kaw,TF,TF,TFTF,2.06923295,0.789,-2.0173075,23.22898706,120.6074094,1.112668744,0.4004,0.4069,0.1926,0.457182303,2.467071518,6.769980954,9.694234775,0.026024681,0.00968772,24,4,22,4,Sup,,,,"368,714.30","504,933.41",,,,
514,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Kaw,TF,Generalist,TFGeneralist,13.032296,0.794,-1.531915,11.65824659,51.11024371,1.591845682,0.5781,0.5912,0.2281,0.520251252,1.836146906,5.665584858,8.021983015,0.029389388,0.01676241,21,4,21,4,Sup,,,,"368,711.64","504,931.53",,,,
515,,Vouacapoua,americana,Vouacapoua_americana,Kaw,TF,TF,TFTF,1.63284933,0.801,-1.8535125,75.11813857,119.6148703,1.271815287,1.3777,1.4267,0.628,0.221490889,1.272050558,3.716135956,5.209677403,0.052588319,0.02191861,24,3,20,3,Sup,,,,"369,018.87","504,940.32",,,,
516,,Vouacapoua,americana,Vouacapoua_americana,Kaw,TF,TF,TFTF,2.5226913,0.776,-2.1171825,32.26428527,163.8612761,1.114779076,0.4049,0.4164,0.1969,0.356645523,1.662483234,3.429082536,5.448211293,0.046726475,0.01320879,22,4,10,3,Mid,,,,"369,017.62","504,928.49",,,,
