Code,idTree,Name,Genus,Species,Family,TLP,ptlp_Marechaux2016,Forest,Habitat,Type,Gmin,DateField,Plot,SubPlot,FieldNbr,midribVLA,SecondaryVLA,TertiaryVLA,MajVLA,Nitrogen,Carbon,X.S,Phosphorous,Fe..g.kg.,Mn..g.kg.,Mg..g.kg.,Al..g.kg.,Ca..g.kg.,Na..g.kg.,Potassium,Cr..mg.kg.,Cu..mg.kg.,Ni..mg.kg.,Pb..mg.kg.,Rb..mg.kg.,Sr..mg.kg.,Zn..mg.kg.,LSWC,SD,fvfm,Xutm,Yutm,Latitude,Longitude,DBH,TWI
111,144753,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.52956,-1.52792,Paracou,TF,Generalist,1.935304867,04/11/2020,14,4,511,0.220102185,0.995681331,5.3955429,6.611326415,1.39,52.16,0.284,0.525535995,0.043919699,0.036757252,2.833581337,0.00688024,1.17303992,2.298018249,3.561217921,2.742708601,8.263579983,0.986272455,0,23.34081836,42.18399565,13.58782435,125.8875,314.1025641,0.784,"285,941.81","583,302.94",NA,NA,21.81528662,5.588491
112,144939,Vouacapoua_americana,Vouacapoua,americana,Fabaceae,-1.96428,-1.9453975,Paracou,TF,TF,1.525151838,04/11/2020,14,4,697,0.363536777,1.408620731,3.857224806,5.629382313,2.09,54.14,0.132,0.769587067,0.124132538,0.097955767,0.9927485,0.072204,1.230886,0.572364286,4.010090357,2.422634018,10.94510714,1.900545,0,7.795,21.09336364,16.59,96.0206,NA,0.823,"285,950.84","583,302.00",NA,NA,13.53503185,5.588491
113,144945,Gustavia_hexapetala,Gustavia,hexapetala,Lecythidaceae,-1.7854,-1.7736125,Paracou,TF,TF,5.4243827,04/11/2020,14,4,703,0.309447804,1.148226842,4.175067904,5.632742549,2.24,50.31,0.447,0.770930671,0.082508775,0.013710201,4.315774838,0.067752371,8.684359461,0.156080165,10.68755902,2.613768365,7.286677127,0.923954069,0,51.79730404,293.7003132,14.14877683,243.707,304.4871795,0.788,"285,948.13","583,314.69",NA,NA,17.3566879,5.588491
114,144726,Licania_membranacea,Licania,membranacea,Chrysobalanaceae,-2.17228,-2.1451475,Paracou,TF,TF,5.283849856,04/11/2020,14,4,484,0.294218932,1.709402502,4.28533643,6.288957863,1.26,50.39,0.136,0.391516309,0.065349864,0.431140197,2.267114943,0.040973513,8.498136932,1.028350111,5.535822446,3.300768634,7.079067609,1.916986507,0,12.54372814,98.34169279,5.344827586,112.259,NA,0.837,"285,927.72","583,303.44",NA,NA,23.72611465,7.270682
115,205904,Tachigali_melinonii,Tachigali,melinonii,Fabaceae,-1.78332,-1.771615,Paracou,TF,Generalist,3.071032882,04/11/2020,14,4,3013,0.409637412,1.752115851,4.414562445,6.576315707,3.18,52.55,0.12,0.723777623,0.064246921,0.26524266,0.9394,0.028936658,2.383427431,0.41447809,6.79659886,1.981562611,16.51132882,1.177286783,0,25.42144638,13.78639764,11.61097257,121.6216,387.8205128,0.693,"285,916.25","583,296.88",NA,NA,15.44585987,7.270682
107,142693,Poraqueiba_guianensis,Poraqueiba,guianensis,Metteniusaceae,-1.85404,-1.83953,Paracou,TF,TF,2.990421885,05/11/2020,14,2,487,0.196635736,1.115899073,3.103292752,4.415827561,0.86,52.82,0.125,0.468389651,0.044524325,0.008193056,3.380318978,0.051280921,6.98286029,0.339473496,4.044657343,1.377152246,3.608019172,0.941962944,0,10.57085628,82.26426003,7.09313971,129.5871,358.974359,0.825,"285,925.47","583,373.31",NA,NA,27.70700637,10.902845
117,142689,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.43596,-1.4380325,Paracou,TF,Generalist,3.036887068,05/11/2020,14,2,483,0.221642189,1.063791012,4.981131149,6.26656435,1.15,52.51,0.349,0.391295771,0.144063475,0.041908858,2.570677822,0.133370629,2.488897103,1.760353932,3.354485871,1.862256761,2.99411303,1.024745255,2.823781219,14.06593407,53.88697666,11.64835165,132.753,237.1794872,0.755,"285,921.94","583,380.00",NA,NA,19.26751592,10.902845
118,142325,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.59196,-1.587845,Paracou,TF,Generalist,1.315001836,05/11/2020,14,2,114,0.11954487,0.731495455,3.694993419,4.546033743,1.52,52.75,0.284,0.449064406,0.178785575,0.023372336,1.692018454,0.176537656,1.652255362,1.763455647,4.214304596,1.602083808,2.117313858,1.070044888,0,16.53366584,30.40235774,12.64339152,130.2179,189.1025641,0.837,"285,858.56","583,397.06",NA,NA,31.21019108,10.902845
119,142517,Carapa_surinamensis,Carapa,surinamensis,Meliaceae,-1.70636,-1.6977075,Paracou,BF,BF,2.291140887,05/11/2020,14,2,310,0.130115578,0.573400012,1.08083358,1.784349171,1.22,50.95,0.305,0.471394158,0.174319017,0.018738875,2.547569855,0.124791187,9.496630946,0.368066385,4.701642821,9.2671656,10.34562558,2.275478217,0,6.670005008,125.8796832,11.98297446,170.2855,NA,0.818,"285,880.78","583,391.69",NA,NA,13.05732484,10.902845
120,142667,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.56284,-1.55988,Paracou,BF,BF,0.759170047,05/11/2020,14,2,461,0.221328155,1.085225623,2.560894257,3.867448034,1.3,53.1,0.125,0.744725254,0.044246921,0.133247648,1.950871322,0.004353117,4.234050873,0.022223726,12.99111258,2.26234316,12.45646598,2.973416459,0,74.26433915,52.85871684,24.54862843,159.7093,99.35897436,0.816,"285,912.31","583,414.00",NA,NA,14.64968153,11.366833
121,142472,Iryanthera_sagotiana,Iryanthera,sagotiana,Myristicaceae,-1.48172,-1.4819775,Paracou,TF,TF,1.743102372,05/11/2020,14,2,265,0.275918516,1.301788241,3.77000639,5.347713147,1.37,52.87,0.133,0.800387454,0.056589128,0.079785552,4.070819319,0.027836837,2.659545546,0.958823109,14.38797834,2.986047565,10.43053768,3.547492492,4.852202202,44.90740741,29.53289653,24.03903904,146.8162,51.28205128,0.801,"285,872.72","583,429.25",NA,NA,18.63057325,11.366833
122,143155,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.72924,-1.71968,Paracou,BF,Generalist,1.832278592,05/11/2020,14,2,953,0.14261037,0.955615504,2.8850597,3.983285573,0.86,49.05,0.348,0.328844756,0.064586712,0.017510788,2.45315481,3.145895792,2.246378758,1.645154595,2.839769897,3.318105228,2.996099342,1.115916834,0,9.373747495,20.70727819,4.61998998,182.0009,NA,0.792,"285,920.09","583,412.13",NA,NA,37.97770701,11.366833
123,142984,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.62524,-1.619805,Paracou,BF,BF,1.441169355,05/11/2020,14,2,779,0.32169896,1.521036836,3.432853229,5.275589024,1.33,50.62,0.121,0.604076874,0.077089814,0.244045653,2.044636908,0.064991521,10.2816818,0.099914499,8.247970431,1.816203509,7.93526897,3.702997506,0,23.03990025,69.51707096,14.45386534,117.0113,134.6153846,0.814,"285,941.09","583,428.19",NA,NA,14.96815287,7.327822
124,142990,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.6398,-1.6337875,Paracou,BF,Generalist,1.561163866,05/11/2020,14,2,785,0.223612391,1.342166111,4.340639026,5.906417527,1.44,52.79,0.28,0.480667734,0.110643182,0.048234001,2.800549049,0.132786787,3.739125125,2.032897183,2.515605963,1.341878396,9.65976691,0.752282282,0,11.69169169,91.63249613,13.41341341,100.8255,471.1538462,0.813,"285,947.69","583,423.44",NA,NA,23.40764331,7.327822
125,143065,Eperua_falcata,Eperua,falcata,Fabaceae,-1.85196,-1.8375325,Paracou,BF,BF,1.047969911,05/11/2020,14,2,861,0.330115478,2.050657586,5.556037135,7.936810199,1.85,52.92,0.111,0.845972136,0.057513754,0.254718969,1.46259202,0.030298254,4.925073317,0.12884218,5.574653723,3.60099902,6.710830068,1.885785536,0,16.30922693,37.35248243,7.620947631,101.9334,528.8461538,0.739,"285,954.94","583,409.50",NA,NA,28.82165605,6.136616
126,142950,Vouacapoua_americana,Vouacapoua,americana,Fabaceae,-2.32828,-2.29496,Paracou,TF,TF,NA,05/11/2020,14,2,745,0.353228071,1.275505457,4.319033971,5.947767498,1.96,52.49,0.159,0.679587067,0.247257538,0.279505767,1.5632485,0.204779,2.933386,0.548864286,4.121340357,2.088379018,22.46510714,0.61476,0,11.08,45.53336364,14.995,89.8344,NA,0.831,"285,955.66","583,372.44",NA,NA,20.70063694,6.136616
127,142685,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.57116,-1.56787,Paracou,TF,Generalist,0.874238095,05/11/2020,14,2,479,0.135477486,0.725958545,3.431322634,4.292758665,1.27,52.06,0.245,0.767052961,0.055920697,0.022815136,2.687373752,0.032523952,1.787311377,2.23314799,7.498593171,2.602349319,10.02755204,0.548957086,0,34.29391218,29.4968699,23.77744511,155.072,403.8461538,0.824,"285,915.28","583,383.25",NA,NA,15.92356688,10.902845
128,142527,Protium_opacum subsp. rabelianum,Protium,opacum subsp. rabelianum,Burseraceae,-2.09948,-2.075235,Paracou,BF,BF,3.375220708,05/11/2020,14,2,320,0.20932351,1.060842208,2.70370413,3.973869847,1.47,49.83,0.171,0.827087067,0.061882538,0.020745767,1.4887485,0.005004,8.027386,0.091064286,10.98359036,3.185404018,6.147607143,0.490685,0,32.93,54.66586364,9.375,146.5903,384.6153846,0.778,"285,891.75","583,380.94",NA,NA,26.43312102,10.902845
129,142291,Virola_michelii,Virola,michelii,Myristicaceae,-1.76252,-1.75164,Paracou,TF,Generalist,5.155922428,05/11/2020,14,2,80,0.385003576,1.816154889,2.535440275,4.73659874,1.43,53.38,0.392,0.498734536,0.044246031,0.206869506,3.006762024,0.006902806,7.687761523,0.604072431,5.098787933,1.631629777,5.28818351,1.67003006,0,12.62024048,87.61609583,16.59819639,130.9695,205.1282051,0.765,"285,842.88","583,416.81",NA,NA,23.88535032,5.931537
130,142646,Casearia_javitensis,Casearia,javitensis,Salicaceae,-2.15772,-2.131165,Paracou,TF,TF,3.499847361,05/11/2020,14,2,440,0.179666234,0.721908432,1.951952082,2.853526747,0.92,51.45,0.1,0.461242688,0.048131604,0.037909722,1.294395698,0.008483242,3.523147574,0.033075824,4.914797756,4.22495066,14.4223183,2.193471736,0,12.98649325,54.19296012,11.72086043,NA,407.0512821,0.801,"285,888.25","583,425.56",NA,NA,12.2611465,11.366833
131,142662,Laetia_procera,Laetia,procera,Salicaceae,-1.983,-1.963375,Paracou,BF,BF,1.545640653,05/11/2020,14,2,456,0.172613706,1.234268907,4.139716037,5.546598649,1.68,50.79,0.101,0.673924029,0.045552815,0.145053293,3.50450075,0.011454727,9.221996998,1.753491031,5.701441078,1.535809423,5.545379833,0.637813907,0,11.68084042,124.6531902,6.565782891,140.7158,669.8717949,0.818,"285,900.91","583,424.63",NA,NA,37.2611465,11.366833
132,143007,Eperua_falcata,Eperua,falcata,Fabaceae,-1.73132,-1.7216775,Paracou,BF,BF,2.197260464,05/11/2020,14,2,802,0.278431923,1.838854648,5.863625227,7.980911798,1.95,52.54,0.114,0.844698814,0.063140389,0.111659916,1.791226566,0.035763409,5.120186466,0.097407805,7.34194522,2.277159416,9.897350519,1.356631579,0,19.39348371,43.71013898,8.984962406,115.9727,512.8205128,0.785,"285,941.16","583,440.13",NA,NA,42.67515924,7.327822
133,143035,Virola_surinamensis,Virola,surinamensis,Myristicaceae,-1.72924,-1.71968,Paracou,BF,BF,5.803217126,05/11/2020,14,2,831,0.495977035,2.632303078,7.774270258,10.90255037,1.45,52.39,0.123,0.936491804,0.036802743,0.102809982,3.676262894,0.003148723,5.074998498,0.013659775,14.49533336,2.428644485,15.6210387,1.01118678,0,63.54531798,36.25023899,16.61492238,183.484,NA,0.826,"285,953.88","583,426.81",NA,NA,41.93869427,7.327822
134,141912,Bocoa_prouacensis,Bocoa,prouacensis,Fabaceae,-1.84572,-1.83154,Paracou,BF,Generalist,1.985193263,06/11/2020,14,1,763,0.171208667,1.088512412,0.890267402,2.149988481,2.3,53.64,0.13,0.521087067,0.061282538,0.037830767,1.6377485,0.035069,0.565886,0.683864286,8.043590357,2.543674018,2.869607143,1.16321,0,40.3575,6.085863636,8.9025,123.477,217.9487179,0.829,"285,854.16","583,299.19",NA,NA,33.43949045,7.270682
136,141725,Symphonia_globulifera,Symphonia,globulifera,Clusiaceae,-1.66476,-1.6577575,Paracou,BF,BF,2.445748186,06/11/2020,14,1,576,0.497614153,5.314989412,2.446052973,8.258656537,1.5,48.96,0.535,0.570943482,0.087563884,0.038703822,4.899097146,0.052482724,7.393476214,1.271271193,10.72968488,4.365211001,4.909972101,2.457481222,0,53.40510766,68.69390449,31.9128693,170.1932,137.8205128,0.782,"285,809.22","583,283.75",NA,NA,36.30573248,10.655679
137,143297,Bocoa_prouacensis,Bocoa,prouacensis,Fabaceae,-1.463,-1.464,Paracou,BF,Generalist,0.948513238,06/11/2020,14,3,67,0.278844774,1.777593476,1.030532021,3.086970271,1.83,51.39,0.138,1.028615682,0.097429968,0.030991758,1.198947447,0.008602603,0.32421021,0.194959245,13.07666702,5.422420605,6.464071214,0.899624625,0,78.22822823,3.076940577,8.235735736,191.5473,NA,0.82,"285,756.28","583,251.88",NA,NA,26.11464968,10.077485
138,141168,Laetia_procera,Laetia,procera,Salicaceae,-1.75628,-1.7456475,Paracou,BF,BF,2.462843578,06/11/2020,14,1,10,0.150675805,0.906621933,2.480291942,3.537589681,1.44,50.52,0.169,0.507094161,0.052935474,0.099780547,4.170418919,0.049753754,12.67005606,1.819433719,5.689279637,0.956830849,6.293901044,1.00967968,0,10.93593594,164.4052689,5.195195195,144.3762,NA,0.842,"285,751.28","583,282.63",NA,NA,49.68152866,10.077485
139,141172,Symphonia_globulifera,Symphonia,globulifera,Clusiaceae,-1.74796,-1.7376575,Paracou,BF,BF,3.480337682,06/11/2020,14,1,14,0.320448772,3.167331338,2.5333709,6.021151009,0.95,48.98,0.462,0.625525355,0.047378606,0.018208079,2.55858638,0.006463696,8.550211317,1.800064382,16.56343551,5.082204825,3.908469848,1.285182774,0,78.21732599,74.20216689,15.73860791,167.2614,198.7179487,0.798,"285,755.63","583,292.25",NA,NA,44.9044586,10.077485
141,141732,Tachigali_melinonii,Tachigali,melinonii,Fabaceae,-1.87276,-1.8575075,Paracou,BF,Generalist,3.123310175,06/11/2020,14,1,583,0.590471331,2.003261671,2.709386833,5.303119834,2.8,51.92,0.114,0.660587067,0.172207538,0.083455767,1.4107485,0.043419,1.892386,0.165814286,9.678590357,10.83001485,10.33260714,1.3832,2.842345,45.56,14.98836364,10.13,133.3333,333.3333333,0.787,"285,819.06","583,292.38",NA,NA,66.24203822,10.655679
143,143313,Protium_opacum subsp. rabelianum,Protium,opacum subsp. rabelianum,Burseraceae,-1.9414,-1.923425,Paracou,BF,BF,5.207894695,06/11/2020,14,3,83,0.206992936,1.221303154,2.566703138,3.994999228,1.32,49.46,0.154,0.598988079,0.0686389,0.03878698,2.109139361,0.041997003,9.293092907,0.574289996,7.241349008,3.152159358,3.638968175,0.393081918,3.282282717,19.71028971,87.25361003,6.278721279,133.662,NA,0.831,"285,763.16","583,266.94",NA,NA,18.63057325,10.655679
144,143306,Carapa_surinamensis,Carapa,surinamensis,Meliaceae,-1.775,-1.763625,Paracou,BF,BF,1.293676402,06/11/2020,14,3,76,0.175498539,0.897045462,1.883385936,2.955929935,1.3,49.43,0.154,0.793793273,0.086071467,0.012533233,2.605642857,0.028255744,5.312073926,0.49886542,10.36322713,5.598666185,8.74386328,0.840949051,9.90546953,39.34315684,77.91295069,14.12087912,166.5712,NA,0.83,"285,758.47","583,256.69",NA,NA,27.07006369,10.077485
145,141465,Protium_stevensonii,Protium,stevensonii,Burseraceae,-2.11612,-2.091215,Paracou,TF,Generalist,2.138462985,06/11/2020,14,1,316,0.345935972,1.51911848,3.664509901,5.529564352,1.34,47.34,0.116,0.517881771,0.259030114,0.088276458,1.913532331,0.028244612,2.007905764,0.120415324,7.988561762,33.29321455,5.215646259,1.455383459,0,24.31829574,20.94572796,8.022556391,105.6165,435.8974359,0.831,"285,768.03","583,365.06",NA,NA,14.8089172,6.196265
146,142036,Licania_membranacea,Licania,membranacea,Chrysobalanaceae,-1.89772,-1.8814775,Paracou,TF,TF,4.520910749,06/11/2020,14,1,887,0.39718663,1.861988349,4.835099696,7.094274674,1.21,50.31,0.184,0.408812067,0.117582538,0.144530767,2.1422485,0.071054,5.547386,2.020364286,9.008590357,6.520981518,4.887607143,3.045455,0,30.495,70.19086364,5.97,109.7865,NA,0.797,"285,836.97","583,396.88",NA,NA,22.29299363,6.196265
151,141222,Poraqueiba_guianensis,Poraqueiba,guianensis,Metteniusaceae,-2.08076,-2.0572575,Paracou,TF,TF,1.340250028,06/11/2020,14,1,64,0.199092624,1.089156934,3.838488915,5.126738473,0.95,43.42,0.083,0.514587067,0.040147538,0.009150767,5.3627485,0.131154,4.194886,0.729864286,6.118590357,1.373344018,4.932607143,1.78491,0,23.455,47.42336364,11.925,155.8219,275.6410256,0.828,"285,732.34","583,334.25",NA,NA,21.97452229,6.936626
152,141631,Casearia_javitensis,Casearia,javitensis,Salicaceae,-2.14732,-2.1211775,Paracou,TF,TF,4.64600781,06/11/2020,14,1,482,0.238842441,0.805314186,2.27324232,3.317398946,1.31,59.99,0.116,0.358337067,0.107832538,0.071805767,2.0807485,0.129854,10.897386,0.173064286,2.421090357,2.556269018,7.237607143,1.758065,0,3.647,113.5408636,34.04,84.7725,328.2828283,0.727,"285,767.22","583,379.94",NA,NA,13.37579618,6.196265
153,141607,Dicorynia_guianensis,Dicorynia,guianensis,Fabaceae,-1.70428,-1.69571,Paracou,TF,TF,6.271447981,06/11/2020,14,1,458,0.212240516,1.446032969,3.271483531,4.929757016,1.9,51.73,0.104,0.55697312,0.075930677,0.046707352,0.763721058,0.046555888,1.13810978,0.157998289,5.492605147,3.643317383,7.32046621,1.057345309,0,16.15269461,15.00585193,7.811876248,133.4662,368.5897436,0.834,"285,772.16","583,377.19",NA,NA,62.85828025,6.196265
154,141857,Iryanthera_sagotiana,Iryanthera,sagotiana,Myristicaceae,-1.62316,-1.6178075,Paracou,TF,TF,1.632172985,06/11/2020,14,1,708,0.262692213,1.295237788,3.380635407,4.938565407,1.27,47.46,0.117,0.429557509,0.097285253,0.071983783,6.775972527,0.122431568,7.050335664,1.387976309,2.209880477,1.505960557,6.990616526,2.155384615,0,4.099400599,78.01285079,25.05994006,183.4288,75.75757576,0.805,"285,818.69","583,378.50",NA,NA,17.03821656,6.196265
155,141969,Bocoa_prouacensis,Bocoa,prouacensis,Fabaceae,-1.4422,-1.444025,Paracou,TF,Generalist,6.985443941,06/11/2020,14,1,820,0.17458037,0.618413551,2.171483282,2.964477202,2.15,62.76,0.152,0.421651241,0.207004036,0.057926803,1.870313343,0.221918041,1.138816592,0.477625473,3.981599557,3.513284875,1.948133076,2.30177911,0,13.35832084,15.81295716,6.456771614,99.2789,NA,0.752,"285,824.44","583,371.38",NA,NA,16.24203822,6.196265
188,130578,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,-1.5254,-1.523925,Paracou,TF,Generalist,1.178110674,12/11/2020,11,4,567,0.344281521,1.406150288,1.546755517,3.297187325,1.75,55.23,0.237,0.454370808,0.107798135,0.030131029,2.28832515,0.142413828,5.949284569,1.192749785,2.22053142,2.159124767,10.50611938,2.960631263,0,4.630260521,102.1451539,3.750501002,176.5152,291.6666667,0.812,"286,301.31","581,325.81",NA,NA,17.99363057,8.819272
228,138663,Symphonia_globulifera,Symphonia,globulifera,Clusiaceae,-1.86028,-1.8455225,Paracou,BF,BF,1.746749985,16/11/2020,13,2,634,0.374809948,2.568922115,2.505887393,5.449619455,1.49,50.2,0.384,0.631763527,0.063451904,0.038176019,2.542173722,0.00496493,6.52733696,4.173608467,9.184018179,1.272512492,2.730227121,0.759727355,0,40.69639279,75.02617735,13.77254509,187.4502,173.0769231,0.736,"285,553.44","583,251.69",NA,NA,43.63057325,9.582552
246,15283,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-0.98044,-1.00058,Bafog,TF,Generalist,2.005877,2021-03-01T00:00:00Z,3,1,32,0.249215185,1.425951319,2.922331218,4.597497722,2.14,51.69,0.244,0.747378932,0.053270095,0.092835414,1.772430729,0.044752871,1.802578418,0.137504993,6.575786463,0.503517191,9.189482443,1.451815177,0,53.49475786,62.68210185,18.54717923,118.6213,519.2307692,0.812,"168,677.67","607,305.50",NA,NA,25.48,6.107582
248,41678,Casearia_javitensis,Casearia,javitensis,Salicaceae,-0.89516,-0.9186825,Bafog,TF,TF,7.395667,2021-03-01T00:00:00Z,3,17,70,0.29298083,1.249137765,3.659049141,5.201167735,2.09,50.98,0.273,0.686470295,0.265476785,0.171891829,2.527298427,0.526595107,3.992293845,2.873451073,8.697603737,4.901248927,8.013746048,2.02516016,0,59.96005991,54.02009486,12.94558163,NA,272.4358974,0.765,"168,709.75","607,308.44",NA,NA,16.72,6.107582
249,41670,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.65228,-1.6457725,Bafog,TF,Generalist,3.503858,2021-03-01T00:00:00Z,3,17,62,0.085231494,0.504801473,1.360405019,1.950437986,2.45,46.41,0.131,0.967467467,0.171596597,0.060134801,3.459048423,0.142877878,8.11239468,0.244756006,7.788438581,5.220242709,5.754020687,1.586304204,0,31.91691692,37.31343844,8.335835836,171.5801,166.6666667,0.816,"168,722.30","607,327.00",NA,NA,14.65,6.107582
250,41655,Gustavia_hexapetala,Gustavia,hexapetala,Lecythidaceae,-1.78124,-1.7696175,Bafog,TF,TF,1.77418,2021-03-01T00:00:00Z,3,17,47,0.216790784,1.051455786,1.278285193,2.546531763,2.07,48.86,0.323,0.60030015,0.089544772,0.025277305,5.244711731,0.056963482,14.04130294,0.550536518,9.150225255,2.874112023,9.217875604,3.156090945,0,52.4012006,351.551901,12.45122561,196.5253,285.2564103,0.783,"168,720.30","607,309.31",NA,NA,12.42,6.107582
251,41659,Virola_michelii,Virola,michelii,Myristicaceae,-1.6918,-1.683725,Bafog,TF,Generalist,7.446591,2021-03-01T00:00:00Z,3,17,51,0.285496873,1.903338645,4.081385202,6.270220721,2.16,53.9,0.298,0.6825,0.06825,0.165974667,3.741589375,0.04007,3.161782286,1.07826125,3.379650143,0.962097467,9.743266667,8.4387379,0,12.52,35.601125,12.46,153.0214,NA,0.736,"168,729.19","607,308.63",NA,NA,14.33,6.107582
252,15399,Iryanthera_sagotiana,Iryanthera,sagotiana,Myristicaceae,-1.619,-1.6138125,Bafog,TF,TF,1.371742,2021-03-01T00:00:00Z,3,18,29,0.389109832,2.059866168,4.772717709,7.221693709,1.65,50.64,0.19,0.496053946,0.09005994,0.168755911,3.96412525,0.094140859,7.361920365,1.761999251,3.591558584,3.658903563,7.782983683,3.079868032,0,9.435564436,66.60951548,13.93106893,161.9963,160.2564103,0.809,"168,736.58","607,294.81",NA,NA,24.04,6.107582
253,41699,Licania_membranacea,Licania,membranacea,Chrysobalanaceae,-1.9102,-1.8934625,Bafog,TF,TF,3.976643,2021-03-01T00:00:00Z,3,18,55,0.173143106,0.795700315,7.558896083,8.527739504,1.61,50.04,0.247,0.408541459,0.075849151,0.528945721,1.639449925,0.061973027,11.04823405,1.052708541,11.46418596,2.051303663,5.372893773,2.117695205,0,47.88461538,104.5216034,6.108891109,169.0901,NA,0.816,"168,732.78","607,298.06",NA,NA,17.68,6.107582
254,4543,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.8894,-1.8734875,Bafog,TF,Generalist,2.5643,2021-03-01T00:00:00Z,3,18,16,0.211046606,0.903246856,2.293253139,3.4075466,1.61,48.26,0.11,0.774937343,0.069598997,0.097518463,2.160991855,0.048746867,12.881486,0.199309524,6.807669316,2.60252127,6.574703425,1.505381353,0,22.42606516,137.1189223,7.167919799,139.9065,445.5128205,0.777,"168,727.34","607,299.75",NA,NA,24.84,6.107582
